degree,infected_neighbors,exposure_time,shortest_path,centrality,infection_probability,infected
15,1,240,2,0.5453364591254999,0.0057,0
9,3,297,2,0.7354453357783313,0.8014,1
4,2,117,3,0.6494847902069917,0.0206,0
0,2,34,3,0.35839673430580155,0.0048,0
8,2,145,2,0.005730900713121323,0.0124,0
7,1,223,3,0.11548587362294893,0.001,0
4,4,233,3,0.9730606535174523,0.9771,1
6,2,116,3,0.9223331583153058,0.0383,0
0,2,87,1,0.32509316308114533,0.0259,0
15,3,133,3,0.2588529399238877,0.2772,0
23,2,241,2,0.4364162936900374,0.1224,0
17,0,18,1,0.6899400296120728,0.0002,0
11,5,98,3,0.35682767265797366,0.9914,1
10,0,68,3,0.06729384773115554,0.0,0
7,3,241,2,0.4027950924443964,0.5406,1
3,1,140,2,0.2605889944814319,0.0008,0
14,1,26,2,0.3249300112112118,0.0006,0
14,0,78,1,0.16295724578730442,0.0001,0
0,5,13,3,0.6588400694456474,0.9836,1
10,2,142,1,0.5266309332452249,0.0941,0
6,2,299,2,0.2708631172953543,0.0649,0
4,4,170,1,0.5538624813062414,0.9764,1
17,0,260,3,0.49270784716723803,0.0002,0
13,3,222,3,0.795974856566028,0.6808,1
15,2,264,2,0.9559842693402016,0.2425,0
17,3,93,2,0.13067050897865595,0.247,0
24,0,285,3,0.8839134789079829,0.0009,0
20,5,71,3,0.7047969382849021,0.9966,1
15,1,131,3,0.6925535452979048,0.0022,0
21,4,204,1,0.3743008971424723,0.989,1
11,4,86,2,0.343908195464921,0.8758,1
24,2,79,3,0.005639484822516971,0.0114,0
19,0,39,1,0.9822048746373078,0.0004,0
16,1,1,3,0.6065058323730488,0.0007,0
22,4,150,1,0.40232862392392543,0.9845,1
12,5,296,3,0.5437688218921786,0.9989,1
18,5,66,2,0.04052703409626246,0.9893,1
7,1,132,3,0.17365095529166885,0.0005,0
24,3,280,3,0.6233599249634025,0.8093,1
15,0,231,1,0.51426172968362,0.0007,0
19,4,1,2,0.7870748229276331,0.9263,1
11,2,150,3,0.6587426904453371,0.0385,0
21,4,42,1,0.6014356759793872,0.9735,1
1,4,74,3,0.8152657043053134,0.8768,1
2,5,73,1,0.06826310555190063,0.9922,1
12,2,183,2,0.6908867964312853,0.0763,0
18,2,59,2,0.7155907132890155,0.04,0
20,3,75,3,0.275163549680011,0.2389,0
11,0,67,3,0.19564963648739442,0.0,0
16,0,107,2,0.21385247545599917,0.0001,0
13,3,196,1,0.19814086343199422,0.6634,1
24,4,119,2,0.5237821909035946,0.9622,1
16,3,98,2,0.13562631136582848,0.2473,0
10,4,155,3,0.6592858614193504,0.9414,1
24,1,184,3,0.10507825894876954,0.0017,0
2,2,4,2,0.026889640310256202,0.003,0
24,3,267,3,0.3192902424458711,0.6746,1
3,2,274,1,0.19185972373304105,0.1012,0
7,0,180,1,0.9886620554100823,0.0008,0
20,0,172,1,0.3029963006172174,0.0003,0
18,5,208,3,0.22206408602551375,0.9968,1
24,3,132,1,0.19676982349921457,0.6665,1
18,1,109,2,0.3738529048034903,0.0016,0
15,1,105,3,0.6058488953315778,0.0015,0
8,0,47,3,0.7819452750462824,0.0,0
0,5,252,3,0.3645762477430684,0.9959,1
3,0,96,1,0.6259709800427894,0.0002,0
7,4,85,2,0.48205989827938744,0.883,1
1,1,289,2,0.8464953462533984,0.0078,0
12,2,152,3,0.5690417771584352,0.0346,0
19,1,186,2,0.28989167187910014,0.0027,0
24,4,73,2,0.7035872571782559,0.9614,1
12,0,83,1,0.8200644880229958,0.0003,0
21,2,218,1,0.46544065676396507,0.2309,0
24,1,135,2,0.9871972388823189,0.009,0
21,1,44,1,0.8790968791913134,0.008,0
11,1,250,2,0.19695466966549147,0.0025,0
8,5,120,3,0.7867558721562373,0.9965,1
24,2,200,2,0.6009512443497661,0.1265,0
6,2,102,2,0.5348112978078347,0.0223,0
10,2,168,1,0.5139385865795684,0.1117,0
1,5,232,2,0.853411142782429,0.9988,1
19,2,265,2,0.6108727889034485,0.1651,0
16,2,62,1,0.5377059850537337,0.0686,0
2,1,201,1,0.048859906758049076,0.0022,0
5,1,274,3,0.4483028697585574,0.0027,0
13,0,192,3,0.9080415620455077,0.0003,0
13,3,42,2,0.711736729344619,0.3595,0
20,0,56,3,0.050953978056153426,0.0,0
6,1,60,1,0.8839922821510423,0.0044,0
23,1,31,1,0.8266672213770541,0.0071,0
11,1,226,3,0.546684211569528,0.003,0
20,4,289,1,0.02240546518228148,0.9885,1
5,3,155,2,0.5624296180338006,0.4172,0
0,5,179,1,0.0545890499264261,0.9963,1
1,2,232,1,0.3203789596374804,0.085,0
9,5,124,2,0.6289096189027389,0.9968,1
23,0,141,2,0.9129130838821744,0.0004,0
1,3,176,3,0.3577956372594787,0.2494,0
9,4,91,3,0.8600237828834533,0.9305,1
2,3,18,2,0.9183610104005163,0.2861,0
23,5,170,2,0.021043880457314312,0.9963,1
16,1,246,1,0.2394278377525315,0.0093,0
19,0,21,1,0.7098622992274988,0.0002,0
17,4,64,1,0.7568430430795484,0.9801,1
16,0,78,3,0.3924168502170541,0.0,0
19,4,241,1,0.656754612772855,0.9949,1
0,4,151,2,0.6121586173620351,0.9228,1
21,5,160,3,0.7397749616010599,0.9985,1
18,2,193,3,0.7186584277451218,0.084,0
18,5,82,2,0.08587079799036135,0.9915,1
9,1,214,1,0.15825018094006094,0.0043,0
20,2,9,2,0.132727147259316,0.0094,0
9,0,34,2,0.932480069842819,0.0001,0
1,4,244,1,0.9135426483529893,0.9927,1
22,4,197,3,0.79741226959697,0.9821,1
5,4,52,3,0.11671856067595932,0.6416,1
2,4,131,1,0.5742714699195859,0.9658,1
15,1,15,1,0.18723062608985142,0.0012,0
5,0,201,1,0.3683839375588025,0.0002,0
21,5,226,3,0.26709127663741294,0.9978,1
11,2,83,1,0.8289309814874659,0.109,0
0,0,105,3,0.14445139951927322,0.0,0
23,5,71,3,0.6461791686100757,0.9967,1
12,5,116,2,0.9838946637761669,0.9985,1
6,2,81,2,0.6870545832536334,0.0253,0
16,4,74,3,0.0792334890069597,0.7757,1
13,0,129,3,0.9078495019625249,0.0002,0
0,0,257,1,0.6430796776895962,0.0005,0
18,1,228,1,0.4563109796052035,0.0135,0
10,3,89,2,0.6596924785411186,0.3918,0
17,0,282,1,0.879044330472637,0.0024,0
22,0,63,1,0.4771272279152493,0.0002,0
15,4,273,3,0.5313214828122292,0.9771,1
16,4,92,2,0.4524473992179535,0.9221,1
6,4,162,2,0.07259142632366522,0.8574,1
5,4,60,1,0.7870701269273584,0.9652,1
10,4,228,1,0.12641174364183894,0.9747,1
21,3,95,1,0.3945700102883103,0.6525,1
13,3,261,2,0.38682284560772917,0.6451,1
8,5,24,1,0.28004079208673793,0.9943,1
19,2,150,2,0.4025071258944184,0.0476,0
21,0,47,1,0.6180091103824286,0.0002,0
22,4,266,2,0.31138731220771176,0.9809,1
7,1,125,2,0.17251193769827644,0.0007,0
17,5,202,1,0.8693675105072666,0.9997,1
14,2,263,2,0.9708326498571355,0.2373,0
11,5,160,1,0.4585838238763206,0.9989,1
9,0,17,1,0.3270197123445858,0.0001,0
2,3,66,3,0.047482077778229326,0.0698,0
6,2,63,3,0.036851540610053135,0.0043,0
13,2,274,2,0.39288199564540205,0.0926,0
22,1,272,3,0.9302420183009658,0.0162,0
21,5,143,2,0.7307085434015644,0.9988,1
4,2,267,1,0.349269418870775,0.1327,0
16,5,73,3,0.968046425182061,0.9976,1
2,2,203,2,0.4287579032557307,0.0338,0
16,0,117,2,0.2767927439746457,0.0001,0
8,5,72,2,0.4263532447243572,0.9922,1
11,1,75,1,0.21154322698383277,0.0017,0
17,1,125,3,0.8856387702007957,0.0034,0
10,5,101,2,0.3611733104176903,0.9937,1
20,5,63,2,0.6579689644943214,0.9971,1
13,5,100,1,0.38904719882716354,0.9981,1
24,2,38,3,0.9017314179639625,0.0468,0
15,4,290,1,0.6423807517156301,0.9957,1
7,1,113,1,0.48825189028129945,0.0032,0
19,4,32,3,0.1321429691813385,0.7589,1
10,3,172,1,0.9019166628522043,0.8502,1
13,0,264,2,0.5468168682717709,0.0003,0
3,2,107,3,0.2850529729614175,0.0088,0
2,2,253,3,0.8779268918167041,0.0855,0
14,1,183,2,0.0544404273944078,0.0013,0
4,2,221,3,0.31407691732957166,0.025,0
24,3,88,3,0.5368284012021476,0.4189,0
21,0,11,3,0.33981433604329303,0.0,0
17,0,103,1,0.47673425537885783,0.0002,0
18,4,277,3,0.2643162523309839,0.9678,1
14,2,237,1,0.13008309093289716,0.1125,0
1,3,235,3,0.03685413861685172,0.2223,0
9,3,263,1,0.1576465649121419,0.7223,1
12,3,111,1,0.9529465140248118,0.8069,1
22,2,96,1,0.5754031333367384,0.1245,0
5,2,277,2,0.4889601252779515,0.0784,0
12,4,171,1,0.38432383930570857,0.978,1
8,5,89,1,0.7084201459833853,0.9986,1
3,1,83,2,0.14125947590609333,0.0004,0
2,4,263,3,0.27612986765266345,0.9248,1
9,5,16,2,0.6559021196637528,0.9926,1
2,0,18,2,0.47906436458522794,0.0,0
1,4,221,2,0.7700925389590887,0.9687,1
8,2,0,2,0.8971098439566533,0.0217,0
5,5,51,2,0.8233725913706561,0.9951,1
13,3,297,2,0.18420771426073201,0.6207,1
0,5,127,1,0.09147023552697853,0.9947,1
7,0,218,1,0.1694406005450485,0.0002,0
11,0,146,3,0.7835306916002306,0.0001,0
24,5,27,2,0.9138310894927105,0.9981,1
15,3,55,1,0.9254488677038575,0.7424,1
22,3,228,1,0.29821578937044557,0.8314,1
8,1,28,3,0.8403413780135583,0.0009,0
11,1,178,1,0.5362355350220966,0.0074,0
10,4,104,1,0.8227918483482073,0.9822,1
22,1,111,3,0.548364842380001,0.002,0
23,3,285,2,0.14589321977911818,0.6933,1
24,1,181,2,0.07921955107309742,0.0022,0
18,1,184,3,0.9572191492093396,0.0068,0
12,0,105,1,0.42580255643157894,0.0002,0
13,5,114,2,0.3505206448973178,0.995,1
24,5,205,3,0.3563030847683104,0.9981,1
7,0,11,2,0.378934411475472,0.0,0
8,2,71,1,0.9449968278943381,0.1072,0
22,3,180,3,0.06270458740317586,0.3523,0
9,2,187,3,0.11906128738229915,0.0165,0
5,4,27,1,0.7896515154818492,0.9549,1
14,1,236,1,0.5494094913401387,0.0143,0
8,0,162,3,0.128536757960952,0.0,0
22,2,71,1,0.03446013677833637,0.0377,0
22,3,225,3,0.2242343482792274,0.5223,1
7,1,297,1,0.2608107377102711,0.0094,0
13,4,127,3,0.014213029574641989,0.8026,1
24,0,85,3,0.21609053833719338,0.0,0
18,0,89,2,0.7383189369523997,0.0001,0
5,3,177,1,0.8554336896370037,0.8077,1
14,3,14,2,0.8982358297697178,0.4042,0
15,1,145,3,0.3899140326435434,0.0014,0
16,1,7,3,0.31941372590355765,0.0004,0
0,0,11,1,0.9998608482078876,0.0001,0
7,3,129,2,0.7693404509215888,0.4907,0
21,2,223,3,0.5373520809075544,0.087,0
6,0,265,1,0.2547714326893966,0.0003,0
7,2,26,3,0.3213054528851047,0.0059,0
8,5,73,1,0.5153643488293872,0.9976,1
4,1,126,3,0.5420829197907506,0.0009,0
3,5,172,1,0.01367864427367782,0.9964,1
8,1,296,1,0.9594000852714745,0.0386,0
21,1,205,2,0.5756062473515635,0.0061,0
0,1,161,2,0.5891582444091333,0.0015,0
7,1,18,1,0.2114711337538192,0.0008,0
1,0,24,2,0.7649871788012479,0.0,0
14,3,45,1,0.7372645200918427,0.6338,1
6,2,198,3,0.09515797340476406,0.0149,0
19,4,99,1,0.5949943722599202,0.9814,1
14,2,72,2,0.6581937453298798,0.0328,0
19,2,201,3,0.8355681745738773,0.1153,0
15,2,244,1,0.20609117891771067,0.1412,0
10,0,131,1,0.8776347968064059,0.0005,0
21,4,264,3,0.46148107170759567,0.9789,1
11,0,220,1,0.09652361930564479,0.0002,0
23,4,214,3,0.10562122151087594,0.9432,1
24,5,260,2,0.19780445367316957,0.9988,1
14,4,55,3,0.2827507059853085,0.8005,1
16,2,227,1,0.49640580445979965,0.2114,0
6,1,287,1,0.7487511977445599,0.0216,0
20,5,297,3,0.1867259020194323,0.9985,1
16,1,173,3,0.9926517944995366,0.006,0
22,2,226,3,0.1615219317703126,0.0462,0
6,4,266,1,0.5993779677221475,0.9911,1
19,5,255,2,0.9289404358713399,0.9996,1
11,5,269,2,0.8325074228768271,0.9994,1
4,0,249,2,0.6478892016631599,0.0002,0
4,5,114,1,0.7154929967908985,0.9986,1
14,0,219,2,0.1342056267053643,0.0001,0
7,3,123,2,0.00966305376024823,0.1671,0
2,5,240,1,0.43414878436037274,0.9991,1
10,3,243,2,0.08951892633830305,0.4263,0
16,5,280,1,0.35775256191282434,0.9996,1
7,2,176,1,0.22374279356973759,0.0608,0
23,1,142,1,0.9163467223807427,0.0211,0
19,1,49,2,0.8800559990080575,0.0028,0
12,2,191,1,0.8189428485310084,0.2366,0
23,4,169,2,0.7139442984139875,0.9818,1
10,2,154,2,0.154071929104027,0.0197,0
3,4,202,3,0.048367426199151575,0.8314,1
0,2,255,1,0.6538878578546925,0.1725,0
23,1,44,2,0.6422581371750993,0.002,0
23,1,129,1,0.36942428475448097,0.0065,0
18,3,216,2,0.4726866664355971,0.6557,1
2,5,245,2,0.48914938823798937,0.9978,1
7,5,233,3,0.23992813274650637,0.9957,1
1,1,239,2,0.3141666119075859,0.0018,0
1,2,256,3,0.4183895546635016,0.0351,0
6,4,288,1,0.6031790299115898,0.9926,1
14,3,182,1,0.9558192060173925,0.8935,1
1,0,74,1,0.53848460951904,0.0001,0
24,3,169,2,0.7311639095432015,0.7445,1
11,0,212,1,0.8070011023955532,0.0008,0
6,0,30,1,0.11350812130855359,0.0,0
12,3,227,1,0.6531246675539409,0.8578,1
19,0,163,3,0.4821107202544245,0.0001,0
7,2,280,3,0.5724309422478921,0.0754,0
1,3,63,1,0.03841693576904459,0.206,0
1,3,272,3,0.9062157365473852,0.6889,1
21,2,134,1,0.9527841495754501,0.2832,0
2,0,172,2,0.003481923684611754,0.0,0
15,4,198,1,0.21279159204151088,0.9786,1
9,5,173,2,0.18019417370894997,0.9948,1
19,5,271,3,0.7813045172798514,0.9994,1
1,4,50,3,0.5980800591118203,0.7906,1
22,2,218,2,0.17733366329673173,0.0612,0
17,5,292,2,0.8139709553188604,0.9996,1
11,2,66,3,0.35347487180574844,0.0107,0
5,0,76,1,0.46085687629310235,0.0001,0
24,5,142,2,0.3873066053206454,0.9979,1
7,1,217,1,0.5213802064412295,0.0082,0
12,5,287,3,0.48014246882872536,0.9987,1
9,2,238,2,0.27458400266244265,0.0466,0
5,5,238,2,0.4245560374938403,0.9977,1
10,3,132,2,0.9083371498543001,0.6025,1
3,2,193,1,0.5028941364792451,0.0965,0
0,1,63,1,0.9163864104223756,0.0035,0
7,5,138,3,0.5501270478179646,0.9949,1
2,0,56,1,0.7688172932641588,0.0001,0
10,2,8,1,0.2935913096597129,0.0209,0
21,2,256,1,0.7904134900444079,0.4411,0
4,3,241,3,0.2643216129849856,0.355,0
0,1,153,1,0.019549971642973007,0.0012,0
2,3,4,3,0.16072894317769304,0.0532,0
12,2,27,2,0.021652875032036834,0.0059,0
6,1,33,3,0.9470626418914286,0.001,0
12,1,215,2,0.9999770204176942,0.0099,0
0,4,61,1,0.7622302636195206,0.954,1
8,1,75,2,0.10812816375158762,0.0004,0
10,1,258,2,0.8989454603326495,0.0104,0
10,3,262,1,0.7437761832661044,0.8975,1
13,1,228,2,0.3322445154020879,0.0031,0
19,2,92,1,0.5022779118089321,0.0928,0
11,1,173,3,0.6617593412619689,0.0024,0
21,2,60,3,0.024050475673271232,0.0087,0
13,4,257,1,0.5015409120998952,0.9918,1
6,3,25,2,0.7323954332549851,0.2635,0
5,5,223,2,0.18822537189633282,0.9959,1
8,4,153,1,0.44379057347933304,0.9724,1
14,0,227,2,0.5325301291849333,0.0002,0
6,2,135,1,0.7355653719592322,0.1086,0
22,1,47,1,0.9644537107931075,0.0101,0
11,3,225,3,0.8482755480042915,0.6872,1
21,1,189,2,0.6215184202299502,0.0059,0
17,5,139,3,0.5836406748348093,0.9971,1
8,1,111,2,0.6031866930726707,0.0015,0
5,3,103,3,0.5451786426597738,0.2431,0
18,0,144,3,0.059362880258923556,0.0,0
8,5,78,2,0.698296394588205,0.9957,1
6,5,84,2,0.716336800129603,0.9956,1
23,4,83,2,0.5124803622670274,0.9461,1
12,2,3,3,0.870387605402543,0.0186,0
1,0,278,2,0.6724368027566785,0.0003,0
12,4,70,2,0.36266465785701696,0.8708,1
11,2,49,1,0.01969435359863425,0.0179,0
21,5,45,3,0.059161646497680076,0.9854,1
17,4,296,2,0.3517982616417863,0.9824,1
4,3,143,1,0.46210532519868286,0.5781,1
3,5,98,2,0.16687111950842504,0.9866,1
15,4,121,2,0.1893283064226321,0.8944,1
1,2,26,1,0.2302113587793363,0.0137,0
7,0,94,3,0.7805133395762727,0.0001,0
3,0,74,3,0.7712878409517714,0.0,0
0,2,240,3,0.3829389854137788,0.0274,0
22,3,17,2,0.17236438158439582,0.1955,0
2,0,127,1,0.11090838506346923,0.0001,0
0,0,237,1,0.08712931204717322,0.0001,0
23,4,250,3,0.3912792508993721,0.9754,1
4,4,153,1,0.0455424333211194,0.9286,1
20,0,66,3,0.333635037126335,0.0,0
0,3,101,3,0.9615332425411374,0.3613,0
3,0,66,1,0.5075046156100387,0.0001,0
2,4,198,3,0.822644656835189,0.9553,1
17,5,87,1,0.12926594589539908,0.9971,1
15,5,189,2,0.26807878240970484,0.9972,1
11,3,196,2,0.9465464445440088,0.7456,1
6,3,281,3,0.3835518969340236,0.5186,1
2,5,111,2,0.6484061284483223,0.9951,1
14,3,288,3,0.9761267791625894,0.8479,1
5,2,120,2,0.5507877563307355,0.0253,0
14,4,204,3,0.3053459492287359,0.9356,1
17,3,198,3,0.5319484559520623,0.5571,1
21,5,245,3,0.05463719933085931,0.9972,1
12,3,140,2,0.11236987409269117,0.2671,0
0,5,237,2,0.0071711050522699216,0.9932,1
7,0,106,3,0.8842100415650043,0.0001,0
21,0,147,3,0.6712804288995956,0.0002,0
13,0,149,3,0.2983297651327481,0.0001,0
15,3,211,2,0.2211614192073046,0.4874,0
11,4,185,3,0.6830766011577799,0.9579,1
4,1,23,3,0.9195320647852825,0.0008,0
22,0,242,3,0.2991390910521107,0.0002,0
19,5,227,1,0.3215591093867818,0.9994,1
24,4,31,2,0.8542407251937729,0.9595,1
21,3,288,3,0.8933758158837523,0.8702,1
7,2,198,3,0.9140365668297785,0.0754,0
6,2,25,3,0.2931542080066948,0.0053,0
6,0,147,1,0.1203125675963489,0.0001,0
22,1,250,1,0.43999757199854206,0.0191,0
13,5,83,3,0.29576486514118105,0.99,1
11,2,279,3,0.8838666668118358,0.1556,0
24,4,125,1,0.036634941803544874,0.9649,1
15,4,67,2,0.6338804696362723,0.9292,1
22,1,106,3,0.9061813657481139,0.0039,0
24,1,157,1,0.976670366806066,0.0282,0
1,4,206,3,0.6501305992980432,0.9389,1
9,0,278,1,0.9499229570223799,0.0018,0
18,2,58,1,0.07565946262506729,0.0303,0
20,5,288,3,0.35927834599623976,0.9989,1
3,4,158,2,0.008714697326733689,0.815,1
7,4,38,2,0.9811837721908184,0.9326,1
13,0,277,3,0.9027264787666992,0.0005,0
19,1,104,1,0.028052556248201355,0.0022,0
2,1,186,2,0.018132650459765975,0.0007,0
15,1,209,2,0.36696949410636615,0.0031,0
7,1,4,3,0.2585379667909018,0.0002,0
5,5,66,1,0.8469322772425022,0.9985,1
12,0,205,2,0.1604844032718623,0.0001,0
10,4,97,2,0.7906494627008573,0.9473,1
15,3,2,2,0.5544596999906632,0.245,0
7,3,6,3,0.3773917714049878,0.1016,0
20,1,247,2,0.14571976173337875,0.0035,0
1,1,46,3,0.997691305959671,0.001,0
21,3,30,3,0.6179861209215367,0.3104,0
0,1,168,3,0.43938223256799425,0.0009,0
18,4,35,3,0.37112755655273166,0.832,1
8,0,195,2,0.9057282306308553,0.0003,0
9,0,163,1,0.821191808190761,0.0005,0
0,4,194,3,0.8111857883682237,0.9481,1
17,3,147,2,0.6161984729623928,0.576,1
4,0,233,1,0.8879565826958018,0.0008,0
16,5,193,1,0.2992783721220704,0.9991,1
18,0,124,1,0.7037061351632893,0.0005,0
21,5,4,3,0.4044477423918925,0.9896,1
17,4,82,1,0.5999988085596921,0.9766,1
7,5,39,3,0.9981530006126929,0.9952,1
18,5,4,2,0.9845247806753183,0.9973,1
20,1,81,1,0.5126190164674482,0.005,0
7,4,61,2,0.5738634521648246,0.8813,1
3,1,23,3,0.897321769137301,0.0007,0
22,2,93,3,0.985635712513855,0.0767,0
3,1,151,2,0.7786078026260798,0.0024,0
14,2,53,2,0.0651844579586307,0.0088,0
5,5,81,1,0.32263973434386395,0.9962,1
3,2,6,1,0.8965623399203079,0.0471,0
19,0,15,2,0.7683525058504805,0.0001,0
3,1,47,2,0.7422330710244271,0.0009,0
16,4,135,1,0.6679232304681411,0.9861,1
17,3,199,3,0.4152638496323835,0.5011,1
1,3,236,2,0.4032413203447017,0.4557,0
4,2,188,1,0.808932487590801,0.1657,0
19,1,185,3,0.2937802917650709,0.0019,0
12,3,280,1,0.6848318727009735,0.909,1
3,3,76,3,0.7262085234239566,0.25,0
24,5,239,1,0.8445559893615288,0.9999,1
6,3,281,2,0.3198855907070157,0.5697,1
0,5,170,2,0.7418892668382021,0.9973,1
23,4,252,3,0.10648989757868688,0.9581,1
0,0,41,1,0.13806172895190472,0.0,0
13,2,263,3,0.41733604017340153,0.0655,0
24,2,169,2,0.05522577635524728,0.0362,0
14,0,66,1,0.9476983214653384,0.0004,0
14,1,18,2,0.9018958105093605,0.0017,0
9,4,215,3,0.048933695525843146,0.8813,1
3,2,129,2,0.8383117218922788,0.0431,0
14,0,93,1,0.5088741740900253,0.0002,0
22,1,117,2,0.7019628883735499,0.004,0
2,1,297,2,0.8869311692981873,0.0095,0
22,1,128,1,0.5769744870776986,0.0092,0
10,0,23,1,0.11632710028462945,0.0,0
13,4,83,3,0.0025786104865862525,0.7335,1
4,4,43,1,0.49692153225144653,0.9277,1
15,2,205,2,0.9492321321243601,0.1619,0
4,3,240,3,0.5726218716131959,0.5027,1
6,5,252,1,0.3729391380882292,0.9992,1
18,5,189,2,0.030922017080913355,0.9961,1
1,0,230,1,0.9149794172782003,0.0007,0
11,5,125,3,0.3271566608580422,0.9927,1
14,0,188,2,0.7047774013150961,0.0002,0
3,0,32,3,0.6942372021114649,0.0,0
7,2,161,3,0.2538831613687479,0.0158,0
8,4,167,2,0.06377750646072533,0.8719,1
16,0,9,1,0.38500037867184356,0.0001,0
24,1,164,2,0.3171310138371999,0.003,0
20,1,216,1,0.7002563988723258,0.0219,0
4,2,110,2,0.8197824956598391,0.0375,0
0,5,163,1,0.22244541739167467,0.997,1
1,1,85,3,0.5282310697764423,0.0005,0
14,1,81,2,0.04060834738816166,0.0005,0
3,0,38,1,0.2142558229334619,0.0,0
5,1,98,3,0.761761605322083,0.0012,0
21,0,240,3,0.7933983204890724,0.0005,0
21,3,280,2,0.7764044634518033,0.8738,1
20,2,190,1,0.14238792498827013,0.1059,0
6,2,187,2,0.5510347274684173,0.0456,0
15,4,184,2,0.4227084144433829,0.958,1
15,3,142,3,0.9914862967950905,0.6415,1
4,0,126,1,0.6540698690583361,0.0002,0
13,2,186,3,0.9352020913957291,0.0942,0
13,1,235,1,0.1453503050084376,0.006,0
9,4,124,1,0.45087327310022907,0.9672,1
18,1,169,2,0.7716076001058686,0.0058,0
16,0,141,1,0.3678577280304026,0.0003,0
13,4,85,2,0.6325084961536467,0.9323,1
18,2,87,2,0.5117021723736607,0.0338,0
19,0,23,1,0.9919294092179923,0.0004,0
14,4,131,3,0.17387254006549147,0.8588,1
6,1,213,1,0.9353486953301278,0.017,0
18,5,205,3,0.40157095380329677,0.9977,1
17,4,295,3,0.4679929663772945,0.9804,1
24,2,11,2,0.528601883689979,0.0253,0
3,3,228,1,0.26536654943357985,0.641,1
10,3,238,3,0.963657442610793,0.7458,1
23,3,130,1,0.9114872052347894,0.8865,1
12,0,84,1,0.9729051002113627,0.0004,0
23,1,107,3,0.996919572209523,0.005,0
0,1,204,2,0.669800095180972,0.0026,0
0,4,258,3,0.4516854958057447,0.9381,1
19,0,192,1,0.8507339014963048,0.0012,0
8,3,154,2,0.023804877836338556,0.2193,0
13,4,195,3,0.8344040447135034,0.9736,1
10,5,21,3,0.49728602421100665,0.9871,1
10,1,182,2,0.6732200270834178,0.0035,0
23,0,12,3,0.3740460613425076,0.0,0
2,4,287,1,0.3686231538668159,0.9856,1
19,0,266,2,0.03171715281088772,0.0002,0
22,0,152,1,0.4237894304290133,0.0004,0
16,5,112,3,0.40835419541933005,0.9946,1
9,5,219,3,0.22479110186807127,0.9955,1
4,4,191,3,0.24732327353976746,0.8757,1
17,5,211,3,0.5841395804425117,0.9984,1
11,0,154,1,0.31777144253950307,0.0002,0
3,0,70,2,0.8302519090172897,0.0001,0
8,1,21,3,0.11138510685706648,0.0002,0
24,0,84,1,0.5776449465750436,0.0004,0
6,5,158,2,0.16004472713910234,0.9929,1
4,0,127,3,0.5282406269206588,0.0,0
17,3,151,2,0.5525458869503187,0.5529,1
4,5,83,3,0.6422976865257292,0.9922,1
22,4,281,2,0.4274249472728937,0.9866,1
21,1,110,2,0.5094746851292544,0.0024,0
24,2,253,2,0.18095261608129332,0.0886,0
22,3,117,2,0.46301534973632963,0.5,1
6,4,133,3,0.37303038909429054,0.8606,1
5,2,181,3,0.6661311046544097,0.0376,0
8,1,78,1,0.43482172349648607,0.0023,0
11,4,65,3,0.7793416509802202,0.9102,1
21,5,113,2,0.42599209857369214,0.9971,1
18,2,241,2,0.23577117297395866,0.0678,0
16,0,43,1,0.2736887189585846,0.0001,0
21,3,131,2,0.04528522509163657,0.3168,0
16,5,201,2,0.5399188106009101,0.9986,1
9,5,211,2,0.8308808839003218,0.999,1
10,2,130,1,0.7691117068175701,0.1325,0
12,0,24,3,0.4377894663384714,0.0,0
2,3,4,2,0.1961203551445122,0.0776,0
18,4,140,2,0.8634844432974528,0.978,1
16,5,243,1,0.0567810340450684,0.999,1
18,0,8,1,0.399222725202494,0.0001,0
13,1,266,3,0.8566151423839511,0.0085,0
19,2,202,1,0.3931766874041964,0.1706,0
23,0,2,3,0.11787547075695992,0.0,0
14,5,103,3,0.2659495003457961,0.9915,1
11,0,66,2,0.6000294417429484,0.0001,0
2,3,284,3,0.15203590769457087,0.3627,0
19,5,166,2,0.6549353268423558,0.9987,1
22,4,97,3,0.43816193119924574,0.9206,1
17,4,83,1,0.3343895008205219,0.9612,1
21,1,169,2,0.24092548052316387,0.0023,0
21,4,1,2,0.8233299858567095,0.9373,1
19,2,77,3,0.39667394746340157,0.0189,0
12,0,49,1,0.7384792656062277,0.0002,0
2,2,186,3,0.44035519263738443,0.0218,0
0,2,200,1,0.09186718688677942,0.0411,0
5,3,140,1,0.4405059751672604,0.5736,1
10,1,42,2,0.507687779735764,0.0008,0
18,2,111,1,0.45784219349337685,0.0945,0
11,2,252,2,0.8162417117482725,0.1521,0
0,1,61,3,0.9108513490430293,0.0009,0
5,4,49,3,0.786778675211034,0.8696,1
24,1,33,1,0.5827819022109597,0.0047,0
24,4,245,2,0.5414499605548907,0.9869,1
9,1,35,2,0.644616030123659,0.0009,0
20,5,174,1,0.2878302964393745,0.9991,1
17,2,299,2,0.8118468461486851,0.262,0
23,0,192,2,0.8568481776036609,0.0005,0
22,0,123,3,0.26721716318183053,0.0001,0
15,4,62,1,0.9028182081400776,0.9832,1
9,5,0,1,0.8487327239916674,0.9979,1
15,1,46,3,0.42448676748251024,0.0006,0
7,3,285,3,0.9090002020927456,0.7701,1
8,3,43,1,0.12043899381150813,0.2686,0
